1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.889444129321296875e-03
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.889444129321296875e-03
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.889444129321296875e-03
5.773502691896257311e-01 5.773502691896257311e-01 5.773502691896257311e-01 2.327768981109098675e-02
5.773502691896257311e-01 -5.773502691896257311e-01 5.773502691896257311e-01 2.327768981109098675e-02
-5.773502691896257311e-01 -5.773502691896257311e-01 5.773502691896257311e-01 2.327768981109098675e-02
-5.773502691896257311e-01 5.773502691896257311e-01 -5.773502691896257311e-01 2.327768981109098675e-02
7.040954938227469428e-01 7.040954938227469428e-01 9.219040707689825365e-02 2.352161488565241224e-02
7.040954938227469428e-01 -7.040954938227469428e-01 9.219040707689825365e-02 2.352161488565241224e-02
-7.040954938227469428e-01 -7.040954938227469428e-01 9.219040707689825365e-02 2.352161488565241224e-02
7.040954938227469428e-01 -7.040954938227469428e-01 -9.219040707689825365e-02 2.352161488565241224e-02
-7.040954938227469428e-01 9.219040707689825365e-02 7.040954938227469428e-01 2.352161488565241224e-02
7.040954938227469428e-01 9.219040707689825365e-02 -7.040954938227469428e-01 2.352161488565241224e-02
-7.040954938227469428e-01 9.219040707689825365e-02 -7.040954938227469428e-01 2.352161488565241224e-02
-7.040954938227469428e-01 -9.219040707689825365e-02 -7.040954938227469428e-01 2.352161488565241224e-02
9.219040707689825365e-02 7.040954938227469428e-01 7.040954938227469428e-01 2.352161488565241224e-02
9.219040707689825365e-02 -7.040954938227469428e-01 7.040954938227469428e-01 2.352161488565241224e-02
-9.219040707689825365e-02 -7.040954938227469428e-01 7.040954938227469428e-01 2.352161488565241224e-02
9.219040707689825365e-02 -7.040954938227469428e-01 -7.040954938227469428e-01 2.352161488565241224e-02
6.807744066455243548e-01 6.807744066455243548e-01 2.703560883591648034e-01 2.335852785125306502e-02
6.807744066455243548e-01 -6.807744066455243548e-01 2.703560883591648034e-01 2.335852785125306502e-02
-6.807744066455243548e-01 -6.807744066455243548e-01 2.703560883591648034e-01 2.335852785125306502e-02
6.807744066455243548e-01 -6.807744066455243548e-01 -2.703560883591648034e-01 2.335852785125306502e-02
-6.807744066455243548e-01 2.703560883591648034e-01 6.807744066455243548e-01 2.335852785125306502e-02
6.807744066455243548e-01 2.703560883591648034e-01 -6.807744066455243548e-01 2.335852785125306502e-02
-6.807744066455243548e-01 2.703560883591648034e-01 -6.807744066455243548e-01 2.335852785125306502e-02
-6.807744066455243548e-01 -2.703560883591648034e-01 -6.807744066455243548e-01 2.335852785125306502e-02
2.703560883591648034e-01 6.807744066455243548e-01 6.807744066455243548e-01 2.335852785125306502e-02
2.703560883591648034e-01 -6.807744066455243548e-01 6.807744066455243548e-01 2.335852785125306502e-02
-2.703560883591648034e-01 -6.807744066455243548e-01 6.807744066455243548e-01 2.335852785125306502e-02
2.703560883591648034e-01 -6.807744066455243548e-01 -6.807744066455243548e-01 2.335852785125306502e-02
6.372546939258751930e-01 6.372546939258751930e-01 4.333738687771543918e-01 2.327328064484758194e-02
6.372546939258751930e-01 -6.372546939258751930e-01 4.333738687771543918e-01 2.327328064484758194e-02
-6.372546939258751930e-01 -6.372546939258751930e-01 4.333738687771543918e-01 2.327328064484758194e-02
6.372546939258751930e-01 -6.372546939258751930e-01 -4.333738687771543918e-01 2.327328064484758194e-02
-6.372546939258751930e-01 4.333738687771543918e-01 6.372546939258751930e-01 2.327328064484758194e-02
6.372546939258751930e-01 4.333738687771543918e-01 -6.372546939258751930e-01 2.327328064484758194e-02
-6.372546939258751930e-01 4.333738687771543918e-01 -6.372546939258751930e-01 2.327328064484758194e-02
-6.372546939258751930e-01 -4.333738687771543918e-01 -6.372546939258751930e-01 2.327328064484758194e-02
4.333738687771543918e-01 6.372546939258751930e-01 6.372546939258751930e-01 2.327328064484758194e-02
4.333738687771543918e-01 -6.372546939258751930e-01 6.372546939258751930e-01 2.327328064484758194e-02
-4.333738687771543918e-01 -6.372546939258751930e-01 6.372546939258751930e-01 2.327328064484758194e-02
4.333738687771543918e-01 -6.372546939258751930e-01 -6.372546939258751930e-01 2.327328064484758194e-02
5.044419707800358310e-01 5.044419707800358310e-01 7.007685753735729550e-01 2.320651712444717074e-02
5.044419707800358310e-01 -5.044419707800358310e-01 7.007685753735729550e-01 2.320651712444717074e-02
-5.044419707800358310e-01 -5.044419707800358310e-01 7.007685753735729550e-01 2.320651712444717074e-02
5.044419707800358310e-01 -5.044419707800358310e-01 -7.007685753735729550e-01 2.320651712444717074e-02
-5.044419707800358310e-01 7.007685753735729550e-01 5.044419707800358310e-01 2.320651712444717074e-02
5.044419707800358310e-01 7.007685753735729550e-01 -5.044419707800358310e-01 2.320651712444717074e-02
-5.044419707800358310e-01 7.007685753735729550e-01 -5.044419707800358310e-01 2.320651712444717074e-02
-5.044419707800358310e-01 -7.007685753735729550e-01 -5.044419707800358310e-01 2.320651712444717074e-02
7.007685753735729550e-01 5.044419707800358310e-01 5.044419707800358310e-01 2.320651712444717074e-02
7.007685753735729550e-01 -5.044419707800358310e-01 5.044419707800358310e-01 2.320651712444717074e-02
-7.007685753735729550e-01 -5.044419707800358310e-01 5.044419707800358310e-01 2.320651712444717074e-02
7.007685753735729550e-01 -5.044419707800358310e-01 -5.044419707800358310e-01 2.320651712444717074e-02
4.215761784010966795e-01 4.215761784010966795e-01 8.028368773352737575e-01 2.285159031614608996e-02
4.215761784010966795e-01 -4.215761784010966795e-01 8.028368773352737575e-01 2.285159031614608996e-02
-4.215761784010966795e-01 -4.215761784010966795e-01 8.028368773352737575e-01 2.285159031614608996e-02
4.215761784010966795e-01 -4.215761784010966795e-01 -8.028368773352737575e-01 2.285159031614608996e-02
-4.215761784010966795e-01 8.028368773352737575e-01 4.215761784010966795e-01 2.285159031614608996e-02
4.215761784010966795e-01 8.028368773352737575e-01 -4.215761784010966795e-01 2.285159031614608996e-02
-4.215761784010966795e-01 8.028368773352737575e-01 -4.215761784010966795e-01 2.285159031614608996e-02
-4.215761784010966795e-01 -8.028368773352737575e-01 -4.215761784010966795e-01 2.285159031614608996e-02
8.028368773352737575e-01 4.215761784010966795e-01 4.215761784010966795e-01 2.285159031614608996e-02
8.028368773352737575e-01 -4.215761784010966795e-01 4.215761784010966795e-01 2.285159031614608996e-02
-8.028368773352737575e-01 -4.215761784010966795e-01 4.215761784010966795e-01 2.285159031614608996e-02
8.028368773352737575e-01 -4.215761784010966795e-01 -4.215761784010966795e-01 2.285159031614608996e-02
3.317920736472123044e-01 3.317920736472123044e-01 8.830787279341325569e-01 2.198567789717927046e-02
3.317920736472123044e-01 -3.317920736472123044e-01 8.830787279341325569e-01 2.198567789717927046e-02
-3.317920736472123044e-01 -3.317920736472123044e-01 8.830787279341325569e-01 2.198567789717927046e-02
3.317920736472123044e-01 -3.317920736472123044e-01 -8.830787279341325569e-01 2.198567789717927046e-02
-3.317920736472123044e-01 8.830787279341325569e-01 3.317920736472123044e-01 2.198567789717927046e-02
3.317920736472123044e-01 8.830787279341325569e-01 -3.317920736472123044e-01 2.198567789717927046e-02
-3.317920736472123044e-01 8.830787279341325569e-01 -3.317920736472123044e-01 2.198567789717927046e-02
-3.317920736472123044e-01 -8.830787279341325569e-01 -3.317920736472123044e-01 2.198567789717927046e-02
8.830787279341325569e-01 3.317920736472123044e-01 3.317920736472123044e-01 2.198567789717927046e-02
8.830787279341325569e-01 -3.317920736472123044e-01 3.317920736472123044e-01 2.198567789717927046e-02
-8.830787279341325569e-01 -3.317920736472123044e-01 3.317920736472123044e-01 2.198567789717927046e-02
8.830787279341325569e-01 -3.317920736472123044e-01 -3.317920736472123044e-01 2.198567789717927046e-02
2.384736701421887040e-01 2.384736701421887040e-01 9.414141582204025305e-01 2.032246835488660947e-02
2.384736701421887040e-01 -2.384736701421887040e-01 9.414141582204025305e-01 2.032246835488660947e-02
-2.384736701421887040e-01 -2.384736701421887040e-01 9.414141582204025305e-01 2.032246835488660947e-02
2.384736701421887040e-01 -2.384736701421887040e-01 -9.414141582204025305e-01 2.032246835488660947e-02
-2.384736701421887040e-01 9.414141582204025305e-01 2.384736701421887040e-01 2.032246835488660947e-02
2.384736701421887040e-01 9.414141582204025305e-01 -2.384736701421887040e-01 2.032246835488660947e-02
-2.384736701421887040e-01 9.414141582204025305e-01 -2.384736701421887040e-01 2.032246835488660947e-02
-2.384736701421887040e-01 -9.414141582204025305e-01 -2.384736701421887040e-01 2.032246835488660947e-02
9.414141582204025305e-01 2.384736701421887040e-01 2.384736701421887040e-01 2.032246835488660947e-02
9.414141582204025305e-01 -2.384736701421887040e-01 2.384736701421887040e-01 2.032246835488660947e-02
-9.414141582204025305e-01 -2.384736701421887040e-01 2.384736701421887040e-01 2.032246835488660947e-02
9.414141582204025305e-01 -2.384736701421887040e-01 -2.384736701421887040e-01 2.032246835488660947e-02
1.459036449157762871e-01 1.459036449157762871e-01 9.784805837626938674e-01 1.740112129664927662e-02
1.459036449157762871e-01 -1.459036449157762871e-01 9.784805837626938674e-01 1.740112129664927662e-02
-1.459036449157762871e-01 -1.459036449157762871e-01 9.784805837626938674e-01 1.740112129664927662e-02
1.459036449157762871e-01 -1.459036449157762871e-01 -9.784805837626938674e-01 1.740112129664927662e-02
-1.459036449157762871e-01 9.784805837626938674e-01 1.459036449157762871e-01 1.740112129664927662e-02
1.459036449157762871e-01 9.784805837626938674e-01 -1.459036449157762871e-01 1.740112129664927662e-02
-1.459036449157762871e-01 9.784805837626938674e-01 -1.459036449157762871e-01 1.740112129664927662e-02
-1.459036449157762871e-01 -9.784805837626938674e-01 -1.459036449157762871e-01 1.740112129664927662e-02
9.784805837626938674e-01 1.459036449157762871e-01 1.459036449157762871e-01 1.740112129664927662e-02
9.784805837626938674e-01 -1.459036449157762871e-01 1.459036449157762871e-01 1.740112129664927662e-02
-9.784805837626938674e-01 -1.459036449157762871e-01 1.459036449157762871e-01 1.740112129664927662e-02
9.784805837626938674e-01 -1.459036449157762871e-01 -1.459036449157762871e-01 1.740112129664927662e-02
6.095034115507196038e-02 6.095034115507196038e-02 9.962781297540164172e-01 1.227022042213689844e-02
6.095034115507196038e-02 -6.095034115507196038e-02 9.962781297540164172e-01 1.227022042213689844e-02
