1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.820946298477453518e-04
0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.820946298477453518e-04
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.820946298477453518e-04
5.773502691896257311e-01 5.773502691896257311e-01 5.773502691896257311e-01 3.199872125062628095e-03
5.773502691896257311e-01 -5.773502691896257311e-01 5.773502691896257311e-01 3.199872125062628095e-03
-5.773502691896257311e-01 -5.773502691896257311e-01 5.773502691896257311e-01 3.199872125062628095e-03
-5.773502691896257311e-01 5.773502691896257311e-01 -5.773502691896257311e-01 3.199872125062628095e-03
1.462896151831013028e-02 1.462896151831013028e-02 9.997859705805995922e-01 7.562985910670057526e-04
1.462896151831013028e-02 -1.462896151831013028e-02 9.997859705805995922e-01 7.562985910670057526e-04
-1.462896151831013028e-02 -1.462896151831013028e-02 9.997859705805995922e-01 7.562985910670057526e-04
1.462896151831013028e-02 -1.462896151831013028e-02 -9.997859705805995922e-01 7.562985910670057526e-04
-1.462896151831013028e-02 9.997859705805995922e-01 1.462896151831013028e-02 7.562985910670057526e-04
1.462896151831013028e-02 9.997859705805995922e-01 -1.462896151831013028e-02 7.562985910670057526e-04
-1.462896151831013028e-02 9.997859705805995922e-01 -1.462896151831013028e-02 7.562985910670057526e-04
-1.462896151831013028e-02 -9.997859705805995922e-01 -1.462896151831013028e-02 7.562985910670057526e-04
9.997859705805995922e-01 1.462896151831013028e-02 1.462896151831013028e-02 7.562985910670057526e-04
9.997859705805995922e-01 -1.462896151831013028e-02 1.462896151831013028e-02 7.562985910670057526e-04
-9.997859705805995922e-01 -1.462896151831013028e-02 1.462896151831013028e-02 7.562985910670057526e-04
9.997859705805995922e-01 -1.462896151831013028e-02 -1.462896151831013028e-02 7.562985910670057526e-04
3.769840812493138738e-02 3.769840812493138738e-02 9.985778187250566873e-01 1.259510466709107919e-03
3.769840812493138738e-02 -3.769840812493138738e-02 9.985778187250566873e-01 1.259510466709107919e-03
-3.769840812493138738e-02 -3.769840812493138738e-02 9.985778187250566873e-01 1.259510466709107919e-03
