1.070 0.080
1.130 0.134
1.245 0.224
1.390 0.310
1.515 0.370
1.690 0.444
1.810 0.490
1.865 0.510
1.910 0.529
1.950 0.542
2.020 0.566
2.090 0.588
2.140 0.609
2.180 0.628
