1.125 0.106
1.215 0.166
1.315 0.225
1.395 0.263
1.465 0.296
1.520 0.324
1.600 0.356
1.675 0.383
1.740 0.404
1.805 0.430
1.890 0.457
1.960 0.486
2.050 0.519
2.105 0.543
2.160 0.569
