0.640 -1.172
0.645 -1.142
0.655 -1.087
0.685 -0.895
0.740 -0.667
0.760 -0.709
0.780 -0.662
0.805 -0.626
0.845 -0.503
0.890 -0.272
0.900 -0.235
1.010 0.017
1.115 0.111
1.175 0.152
1.210 0.173
1.240 0.189
1.290 0.222
1.345 0.255
1.405 0.291
1.450 0.324
1.470 0.351
1.510 0.375
1.555 0.412
