1.065 0.080
1.135 0.159
1.205 0.229
1.300 0.306
1.410 0.398
1.490 0.472
1.575 0.553
1.650 0.633
1.710 0.705
1.780 0.794
1.875 0.938
1.945 1.073
2.005 1.221
2.125 1.571
2.165 1.757
2.210 1.998
2.230 2.388
