1.050 0.096
1.080 0.144
1.105 0.181
1.140 0.243
1.185 0.303
1.215 0.346
1.245 0.393
1.285 0.463
1.340 0.565
1.420 0.734
1.515 0.977
1.560 1.078
1.615 1.267
1.665 1.494
