1100.000 1.000 18500.000 0.960 1.000 4.000
1100.000 0.894 18500.000 0.969 1.000 4.000
1100.000 0.834 18500.000 0.969 1.000 4.000
1100.000 0.770 18500.000 0.968 1.000 4.000
1100.000 0.700 18500.000 0.962 1.000 4.000
