1100.000 1.000 18500.000 0.958 1.000 3.000
1100.000 0.980 18500.000 0.960 1.000 3.000
1100.000 0.965 18500.000 0.956 1.000 3.000
1100.000 0.900 18500.000 0.956 1.000 3.000
1100.000 0.800 18500.000 0.951 1.000 3.000
1100.000 0.700 18500.000 0.954 1.000 3.000
1100.000 0.600 18500.000 0.950 1.000 3.000
