1.130 0.209
1.155 0.241
1.235 0.345
1.285 0.411
1.320 0.473
1.365 0.539
1.405 0.599
1.455 0.693
1.550 0.944
1.620 1.171
1.650 1.303
1.705 1.590
1.755 1.889
