0.615 -1.035
0.635 -0.929
0.660 -0.805
0.675 -0.738
0.690 -0.680
0.715 -0.594
0.725 -0.553
0.760 -0.456
0.765 -0.432
0.805 -0.386
0.825 -0.343
0.875 -0.212
0.920 -0.130
1.055 0.055
1.215 0.117
1.305 0.153
1.360 0.175
1.410 0.193
1.450 0.206
1.500 0.220
1.550 0.237
1.595 0.254
1.640 0.269
1.715 0.294
1.780 0.319
1.840 0.348
1.915 0.378
1.955 0.399
