1.110 0.093
1.175 0.136
1.255 0.178
1.425 0.268
1.480 0.294
1.585 0.340
1.655 0.382
1.710 0.415
1.840 0.502
2.080 0.698
2.190 0.846
2.380 1.235
2.520 1.692
2.590 1.982
2.670 2.285
