1.130 0.102
1.235 0.168
1.350 0.222
1.500 0.287
1.615 0.326
1.760 0.374
1.905 0.416
2.050 0.457
2.150 0.485
2.260 0.518
2.385 0.558
2.460 0.585
2.555 0.615
