1.080 0.117
1.155 0.223
1.180 0.249
1.290 0.370
1.430 0.519
1.535 0.616
1.560 0.646
1.695 0.774
1.865 0.953
2.005 1.111
2.030 1.145
2.185 1.384
2.225 1.457
2.335 1.723
2.405 1.973
