1.100 0.102
1.140 0.138
1.205 0.186
1.425 0.329
1.545 0.401
1.710 0.509
1.805 0.579
1.900 0.663
2.040 0.827
2.135 0.978
2.215 1.131
2.285 1.280
2.340 1.450
2.380 1.580
2.400 1.629
