1.135 0.101
1.260 0.171
1.370 0.224
1.525 0.293
1.680 0.347
1.795 0.379
1.940 0.422
2.080 0.462
2.200 0.500
2.325 0.546
2.405 0.573
2.515 0.616
2.635 0.664
2.725 0.707
2.805 0.751
2.890 0.803
3.000 0.862
