500.000 0.960 18000.000 0.022 1.000 4.000
500.000 0.900 18000.000 0.026 1.000 4.000
500.000 0.810 18000.000 0.031 1.000 4.000
500.000 0.660 18000.000 0.035 1.000 4.000
500.000 0.000 18000.000 0.040 1.000 4.000
