1.065 0.097
1.135 0.187
1.160 0.219
1.220 0.283
1.310 0.380
1.370 0.460
1.435 0.560
1.475 0.619
1.540 0.745
1.570 0.817
1.625 0.931
1.700 1.177
1.765 1.460
1.825 1.724
1.880 2.142
1.885 2.243
