1.160 0.169
1.245 0.243
1.335 0.309
1.415 0.366
1.465 0.399
1.535 0.445
1.620 0.498
1.680 0.539
1.745 0.583
1.795 0.611
1.845 0.646
1.905 0.688
1.970 0.734
2.050 0.793
