1.080 0.104
1.110 0.142
1.130 0.163
1.225 0.264
1.300 0.340
1.340 0.381
1.435 0.490
1.585 0.681
1.710 0.869
1.805 1.051
1.880 1.215
1.920 1.357
1.990 1.615
2.035 1.806
2.075 2.183
