1.150 0.164
1.220 0.228
1.275 0.276
1.335 0.324
1.395 0.369
1.450 0.411
1.500 0.450
1.550 0.482
1.590 0.512
1.645 0.545
1.695 0.578
1.730 0.603
1.765 0.628
1.815 0.664
