1.050 0.107
1.055 0.114
1.100 0.168
1.115 0.191
1.145 0.231
1.250 0.363
1.305 0.413
1.355 0.465
1.400 0.515
1.425 0.540
1.480 0.594
1.515 0.629
1.555 0.665
