1.110 0.122
1.190 0.195
1.280 0.273
1.375 0.342
1.465 0.408
1.535 0.459
1.625 0.523
1.700 0.574
1.785 0.640
1.860 0.695
1.925 0.744
1.995 0.802
2.040 0.841
