0.565 -1.123
0.585 -0.985
0.600 -0.894
0.645 -0.671
0.655 -0.629
0.685 -0.578
0.700 -0.523
0.710 -0.530
0.735 -0.482
0.775 -0.366
0.800 -0.310
0.845 -0.229
0.880 -0.161
1.015 0.016
1.035 0.030
1.060 0.046
1.165 0.095
1.220 0.110
1.345 0.149
1.425 0.172
1.480 0.188
1.560 0.208
1.615 0.222
1.730 0.250
1.755 0.249
1.835 0.275
1.950 0.312
1.990 0.322
2.105 0.348
2.180 0.380
2.235 0.406
