1.115 0.167
1.235 0.306
1.345 0.418
1.445 0.508
1.545 0.596
1.695 0.718
1.815 0.816
1.925 0.905
2.035 1.001
2.135 1.080
2.230 1.181
2.355 1.292
2.415 1.377
2.500 1.484
