1.085 0.113
1.115 0.153
1.140 0.176
1.235 0.275
1.310 0.350
1.350 0.396
1.445 0.503
1.590 0.693
1.715 0.882
1.810 1.064
1.885 1.228
1.935 1.381
2.010 1.646
2.055 1.842
2.115 2.254
2.220 2.896
