1.125 0.111
1.165 0.144
1.215 0.177
1.250 0.199
1.320 0.244
1.405 0.301
1.485 0.353
1.630 0.447
1.955 0.665
2.160 0.872
2.320 1.084
2.440 1.319
2.470 1.386
