1.115 0.089
1.190 0.137
1.285 0.189
1.350 0.221
1.455 0.268
1.545 0.308
1.635 0.339
1.765 0.418
1.820 0.447
1.885 0.490
1.955 0.534
2.085 0.628
2.170 0.705
2.300 0.877
2.410 1.092
2.490 1.283
2.580 1.553
2.640 1.778
2.715 2.032
