660.000 1.000 18500.000 0.960 1.000 4.000
660.000 0.900 18500.000 0.963 1.000 4.000
660.000 0.800 18500.000 0.978 1.000 4.000
660.000 0.700 18500.000 0.951 1.000 4.000
220.000 0.900 18500.000 0.958 1.000 4.000
220.000 0.850 18500.000 0.952 1.000 4.000
220.000 0.750 18500.000 0.950 1.000 4.000
