1.065 0.119
1.090 0.165
1.115 0.205
1.155 0.265
1.195 0.322
1.230 0.369
1.255 0.413
1.300 0.488
1.350 0.587
1.440 0.765
1.535 1.012
1.585 1.121
1.640 1.314
1.695 1.555
